scenario,team,site,nb_rescues
SCENARIO-15,TEAM-3,SITE-36,15.0
SCENARIO-15,TEAM-3,SITE-1,16.0
SCENARIO-15,TEAM-3,SITE-26,10.0
SCENARIO-15,TEAM-3,SITE-1,15.0
SCENARIO-15,TEAM-3,SITE-26,20.0
SCENARIO-15,TEAM-3,SITE-36,14.0
SCENARIO-15,TEAM-3,SITE-26,15.0
SCENARIO-15,TEAM-3,SITE-17,6.0
SCENARIO-15,TEAM-3,SITE-36,15.0
SCENARIO-15,TEAM-3,SITE-1,12.0
SCENARIO-15,TEAM-3,SITE-17,16.0
SCENARIO-15,TEAM-3,SITE-17,2.0
SCENARIO-16,TEAM-3,SITE-17,11.0
SCENARIO-16,TEAM-3,SITE-26,3.0
SCENARIO-16,TEAM-3,SITE-36,19.0
SCENARIO-16,TEAM-3,SITE-26,8.0
SCENARIO-16,TEAM-3,SITE-17,20.0
SCENARIO-16,TEAM-3,SITE-36,9.0
SCENARIO-16,TEAM-3,SITE-17,4.0
SCENARIO-16,TEAM-3,SITE-17,18.0
SCENARIO-16,TEAM-3,SITE-17,9.0
SCENARIO-16,TEAM-3,SITE-1,3.0
SCENARIO-16,TEAM-3,SITE-1,13.0
SCENARIO-16,TEAM-3,SITE-1,14.0
SCENARIO-16,TEAM-3,SITE-1,10.0
SCENARIO-16,TEAM-3,SITE-36,12.0
SCENARIO-16,TEAM-3,SITE-26,5.0
SCENARIO-16,TEAM-3,SITE-26,10.0
SCENARIO-16,TEAM-3,SITE-26,13.0
SCENARIO-16,TEAM-3,SITE-36,20.0
SCENARIO-16,TEAM-3,SITE-1,13.0
SCENARIO-16,TEAM-3,SITE-26,4.0
SCENARIO-16,TEAM-3,SITE-1,14.0
SCENARIO-16,TEAM-3,SITE-36,16.0
SCENARIO-16,TEAM-3,SITE-17,10.0
SCENARIO-16,TEAM-3,SITE-26,4.0
SCENARIO-16,TEAM-3,SITE-26,6.0
SCENARIO-16,TEAM-3,SITE-26,5.0
SCENARIO-16,TEAM-3,SITE-17,2.0
SCENARIO-16,TEAM-3,SITE-36,6.0
SCENARIO-16,TEAM-3,SITE-26,10.0
SCENARIO-16,TEAM-3,SITE-26,12.0
SCENARIO-16,TEAM-3,SITE-1,6.0
SCENARIO-16,TEAM-3,SITE-1,14.0
SCENARIO-16,TEAM-3,SITE-17,6.0
SCENARIO-16,TEAM-3,SITE-36,18.0
SCENARIO-16,TEAM-3,SITE-26,1.0
SCENARIO-16,TEAM-3,SITE-1,12.0
SCENARIO-16,TEAM-3,SITE-26,1.0
SCENARIO-16,TEAM-3,SITE-26,7.0
SCENARIO-16,TEAM-3,SITE-17,20.0
SCENARIO-16,TEAM-3,SITE-1,1.0
SCENARIO-16,TEAM-3,SITE-26,11.0
SCENARIO-17,TEAM-3,SITE-17,1.0
SCENARIO-17,TEAM-3,SITE-36,4.0
SCENARIO-17,TEAM-3,SITE-26,5.0
SCENARIO-17,TEAM-3,SITE-26,7.0
SCENARIO-17,TEAM-3,SITE-17,19.0
SCENARIO-17,TEAM-3,SITE-26,9.0
SCENARIO-17,TEAM-3,SITE-26,1.0
SCENARIO-17,TEAM-3,SITE-17,16.0
SCENARIO-17,TEAM-3,SITE-1,11.0
SCENARIO-17,TEAM-3,SITE-1,13.0
SCENARIO-17,TEAM-3,SITE-17,20.0
SCENARIO-17,TEAM-3,SITE-17,5.0
SCENARIO-17,TEAM-3,SITE-17,20.0
SCENARIO-17,TEAM-3,SITE-36,17.0
SCENARIO-17,TEAM-3,SITE-36,13.0
SCENARIO-17,TEAM-3,SITE-26,18.0
SCENARIO-17,TEAM-3,SITE-1,8.0
SCENARIO-17,TEAM-3,SITE-26,15.0
SCENARIO-17,TEAM-3,SITE-1,6.0
SCENARIO-17,TEAM-3,SITE-36,8.0
SCENARIO-17,TEAM-3,SITE-26,5.0
SCENARIO-17,TEAM-3,SITE-26,11.0
SCENARIO-17,TEAM-3,SITE-36,9.0
SCENARIO-17,TEAM-3,SITE-36,20.0
SCENARIO-17,TEAM-3,SITE-1,4.0
SCENARIO-17,TEAM-3,SITE-1,12.0
SCENARIO-17,TEAM-3,SITE-1,7.0
SCENARIO-17,TEAM-3,SITE-17,19.0
SCENARIO-17,TEAM-3,SITE-36,12.0
SCENARIO-17,TEAM-3,SITE-36,17.0
SCENARIO-17,TEAM-3,SITE-1,14.0
SCENARIO-17,TEAM-3,SITE-1,6.0
SCENARIO-17,TEAM-3,SITE-26,10.0
SCENARIO-17,TEAM-3,SITE-1,19.0
SCENARIO-17,TEAM-3,SITE-26,19.0
SCENARIO-18,TEAM-3,SITE-1,2.0
SCENARIO-18,TEAM-3,SITE-36,10.0
SCENARIO-18,TEAM-3,SITE-36,10.0
SCENARIO-18,TEAM-3,SITE-26,17.0
SCENARIO-18,TEAM-3,SITE-17,14.0
SCENARIO-18,TEAM-3,SITE-26,10.0
SCENARIO-18,TEAM-3,SITE-17,8.0
SCENARIO-18,TEAM-3,SITE-17,7.0
SCENARIO-18,TEAM-3,SITE-1,6.0
SCENARIO-18,TEAM-3,SITE-1,11.0
SCENARIO-18,TEAM-3,SITE-26,6.0
SCENARIO-18,TEAM-3,SITE-17,16.0
SCENARIO-18,TEAM-3,SITE-1,11.0
SCENARIO-18,TEAM-3,SITE-1,6.0
SCENARIO-18,TEAM-3,SITE-36,6.0
SCENARIO-18,TEAM-3,SITE-36,8.0
SCENARIO-18,TEAM-3,SITE-1,9.0
SCENARIO-18,TEAM-3,SITE-26,9.0
SCENARIO-18,TEAM-3,SITE-36,16.0
SCENARIO-18,TEAM-3,SITE-17,12.0
SCENARIO-18,TEAM-3,SITE-1,8.0
SCENARIO-18,TEAM-3,SITE-17,15.0
SCENARIO-18,TEAM-3,SITE-26,11.0
SCENARIO-18,TEAM-3,SITE-17,1.0
SCENARIO-18,TEAM-3,SITE-26,9.0
SCENARIO-18,TEAM-3,SITE-1,17.0
SCENARIO-18,TEAM-3,SITE-26,2.0
SCENARIO-18,TEAM-3,SITE-36,6.999999999999998
SCENARIO-18,TEAM-3,SITE-36,14.0
SCENARIO-18,TEAM-3,SITE-26,13.0
SCENARIO-18,TEAM-3,SITE-36,15.0
SCENARIO-18,TEAM-3,SITE-1,14.0
SCENARIO-18,TEAM-3,SITE-17,14.0
SCENARIO-18,TEAM-3,SITE-1,3.0
SCENARIO-18,TEAM-3,SITE-1,7.0
SCENARIO-18,TEAM-3,SITE-26,3.0
SCENARIO-18,TEAM-3,SITE-26,1.0
SCENARIO-18,TEAM-3,SITE-17,13.0
SCENARIO-18,TEAM-3,SITE-1,6.0
SCENARIO-18,TEAM-3,SITE-36,14.0
SCENARIO-18,TEAM-3,SITE-26,19.0
SCENARIO-19,TEAM-3,SITE-1,2.0
SCENARIO-19,TEAM-3,SITE-36,13.0
SCENARIO-19,TEAM-3,SITE-36,17.0
SCENARIO-19,TEAM-3,SITE-1,1.0
SCENARIO-19,TEAM-3,SITE-1,7.0
SCENARIO-19,TEAM-3,SITE-26,15.0
SCENARIO-19,TEAM-3,SITE-17,4.0
SCENARIO-19,TEAM-3,SITE-1,8.0
SCENARIO-19,TEAM-3,SITE-1,11.0
SCENARIO-19,TEAM-3,SITE-17,13.0
SCENARIO-19,TEAM-3,SITE-1,3.0
SCENARIO-19,TEAM-3,SITE-17,13.0
SCENARIO-19,TEAM-3,SITE-1,9.0
SCENARIO-19,TEAM-3,SITE-36,19.0
SCENARIO-19,TEAM-3,SITE-36,17.0
SCENARIO-19,TEAM-3,SITE-1,2.0
SCENARIO-19,TEAM-3,SITE-26,9.0
SCENARIO-19,TEAM-3,SITE-17,16.0
SCENARIO-19,TEAM-3,SITE-1,19.0
SCENARIO-19,TEAM-3,SITE-1,14.0
SCENARIO-19,TEAM-3,SITE-26,17.0
SCENARIO-19,TEAM-3,SITE-36,18.0
SCENARIO-19,TEAM-3,SITE-17,8.0
SCENARIO-19,TEAM-3,SITE-26,7.0
SCENARIO-19,TEAM-3,SITE-26,3.0
SCENARIO-19,TEAM-3,SITE-26,11.0
SCENARIO-19,TEAM-3,SITE-26,7.0
SCENARIO-19,TEAM-3,SITE-1,9.0
SCENARIO-19,TEAM-3,SITE-17,17.0
SCENARIO-19,TEAM-3,SITE-36,16.0
SCENARIO-19,TEAM-3,SITE-26,13.0
SCENARIO-19,TEAM-3,SITE-17,1.0
SCENARIO-19,TEAM-3,SITE-1,3.0
SCENARIO-19,TEAM-3,SITE-1,12.0
SCENARIO-19,TEAM-3,SITE-17,20.0
SCENARIO-19,TEAM-3,SITE-17,8.0
SCENARIO-19,TEAM-3,SITE-26,18.0
SCENARIO-20,TEAM-3,SITE-17,11.0
SCENARIO-20,TEAM-3,SITE-26,7.0
SCENARIO-20,TEAM-3,SITE-36,17.0
SCENARIO-20,TEAM-3,SITE-26,9.0
SCENARIO-20,TEAM-3,SITE-1,7.0
SCENARIO-20,TEAM-3,SITE-36,16.0
SCENARIO-20,TEAM-3,SITE-1,10.0
SCENARIO-20,TEAM-3,SITE-1,7.0
SCENARIO-20,TEAM-3,SITE-1,11.0
SCENARIO-20,TEAM-3,SITE-36,20.0
SCENARIO-20,TEAM-3,SITE-26,15.0
SCENARIO-20,TEAM-3,SITE-17,18.0
SCENARIO-20,TEAM-3,SITE-17,5.0
SCENARIO-20,TEAM-3,SITE-17,17.0
SCENARIO-20,TEAM-3,SITE-26,16.0
SCENARIO-20,TEAM-3,SITE-1,11.0
SCENARIO-20,TEAM-3,SITE-26,18.0
SCENARIO-20,TEAM-3,SITE-17,11.0
SCENARIO-20,TEAM-3,SITE-1,12.0
SCENARIO-20,TEAM-3,SITE-26,4.0
SCENARIO-20,TEAM-3,SITE-1,5.0
SCENARIO-20,TEAM-3,SITE-26,16.0
SCENARIO-20,TEAM-3,SITE-1,2.0
SCENARIO-20,TEAM-3,SITE-26,4.0
SCENARIO-20,TEAM-3,SITE-36,18.0
SCENARIO-20,TEAM-3,SITE-1,6.0
SCENARIO-20,TEAM-3,SITE-1,12.0
SCENARIO-20,TEAM-3,SITE-26,11.0
SCENARIO-20,TEAM-3,SITE-36,10.0
SCENARIO-20,TEAM-3,SITE-17,18.0
SCENARIO-20,TEAM-3,SITE-1,2.0
SCENARIO-20,TEAM-3,SITE-17,20.0
SCENARIO-20,TEAM-3,SITE-1,15.0
SCENARIO-20,TEAM-3,SITE-36,19.0
SCENARIO-21,TEAM-3,SITE-17,15.0
SCENARIO-21,TEAM-3,SITE-36,19.0
SCENARIO-21,TEAM-3,SITE-36,11.0
SCENARIO-21,TEAM-3,SITE-26,14.0
SCENARIO-21,TEAM-3,SITE-26,9.0
SCENARIO-21,TEAM-3,SITE-1,14.0
SCENARIO-21,TEAM-3,SITE-17,20.0
SCENARIO-21,TEAM-3,SITE-1,5.0
SCENARIO-21,TEAM-3,SITE-1,15.0
SCENARIO-21,TEAM-3,SITE-36,15.0
SCENARIO-21,TEAM-3,SITE-26,12.0
SCENARIO-21,TEAM-3,SITE-1,10.0
SCENARIO-21,TEAM-3,SITE-1,8.0
SCENARIO-21,TEAM-3,SITE-36,4.0
SCENARIO-21,TEAM-3,SITE-36,19.0
SCENARIO-21,TEAM-3,SITE-26,12.0
SCENARIO-21,TEAM-3,SITE-36,3.0
SCENARIO-21,TEAM-3,SITE-1,12.0
SCENARIO-21,TEAM-3,SITE-1,1.0
SCENARIO-21,TEAM-3,SITE-17,10.0
SCENARIO-21,TEAM-3,SITE-26,7.0
SCENARIO-21,TEAM-3,SITE-26,10.0
SCENARIO-21,TEAM-3,SITE-26,14.0
SCENARIO-21,TEAM-3,SITE-1,7.0
SCENARIO-21,TEAM-3,SITE-26,11.0
SCENARIO-21,TEAM-3,SITE-36,9.0
SCENARIO-21,TEAM-3,SITE-17,18.0
SCENARIO-21,TEAM-3,SITE-17,17.0
SCENARIO-21,TEAM-3,SITE-1,1.0
SCENARIO-21,TEAM-3,SITE-36,20.0
SCENARIO-21,TEAM-3,SITE-26,4.0
SCENARIO-21,TEAM-3,SITE-1,11.0
SCENARIO-21,TEAM-3,SITE-1,15.0
SCENARIO-21,TEAM-3,SITE-17,20.0
SCENARIO-21,TEAM-3,SITE-1,1.0
SCENARIO-21,TEAM-3,SITE-26,7.0
SCENARIO-22,TEAM-3,SITE-26,20.0
SCENARIO-22,TEAM-3,SITE-1,10.0
SCENARIO-22,TEAM-3,SITE-36,11.0
SCENARIO-22,TEAM-3,SITE-17,13.0
SCENARIO-22,TEAM-3,SITE-17,4.0
SCENARIO-22,TEAM-3,SITE-1,6.0
SCENARIO-22,TEAM-3,SITE-17,14.0
SCENARIO-22,TEAM-3,SITE-36,13.0
SCENARIO-22,TEAM-3,SITE-26,4.0
SCENARIO-22,TEAM-3,SITE-1,11.0
SCENARIO-22,TEAM-3,SITE-1,9.0
SCENARIO-22,TEAM-3,SITE-1,5.0
SCENARIO-22,TEAM-3,SITE-36,20.0
SCENARIO-22,TEAM-3,SITE-36,5.999999999999999
SCENARIO-22,TEAM-3,SITE-1,13.0
SCENARIO-22,TEAM-3,SITE-26,12.0
SCENARIO-22,TEAM-3,SITE-17,13.0
SCENARIO-22,TEAM-3,SITE-1,8.0
SCENARIO-22,TEAM-3,SITE-17,16.0
SCENARIO-22,TEAM-3,SITE-26,13.0
SCENARIO-22,TEAM-3,SITE-36,14.0
SCENARIO-22,TEAM-3,SITE-1,16.0
SCENARIO-22,TEAM-3,SITE-26,3.0
SCENARIO-22,TEAM-3,SITE-26,13.0
SCENARIO-22,TEAM-3,SITE-26,12.0
SCENARIO-22,TEAM-3,SITE-36,16.0
SCENARIO-22,TEAM-3,SITE-36,4.0
SCENARIO-22,TEAM-3,SITE-17,19.0
SCENARIO-22,TEAM-3,SITE-36,16.0
SCENARIO-22,TEAM-3,SITE-17,4.0
SCENARIO-22,TEAM-3,SITE-1,10.0
SCENARIO-22,TEAM-3,SITE-26,5.0
SCENARIO-22,TEAM-3,SITE-1,7.0
SCENARIO-22,TEAM-3,SITE-26,5.0
SCENARIO-22,TEAM-3,SITE-17,17.0
SCENARIO-22,TEAM-3,SITE-1,5.0
SCENARIO-22,TEAM-3,SITE-26,13.0
SCENARIO-23,TEAM-3,SITE-17,19.0
SCENARIO-23,TEAM-3,SITE-36,3.0
SCENARIO-23,TEAM-3,SITE-36,19.0
SCENARIO-23,TEAM-3,SITE-26,20.0
SCENARIO-23,TEAM-3,SITE-1,14.0
SCENARIO-23,TEAM-3,SITE-26,4.0
SCENARIO-23,TEAM-3,SITE-17,19.0
SCENARIO-23,TEAM-3,SITE-36,19.0
SCENARIO-23,TEAM-3,SITE-17,1.0
SCENARIO-23,TEAM-3,SITE-17,7.0
SCENARIO-23,TEAM-3,SITE-1,10.0
SCENARIO-23,TEAM-3,SITE-17,20.0
SCENARIO-23,TEAM-3,SITE-1,1.0
SCENARIO-23,TEAM-3,SITE-1,15.0
SCENARIO-23,TEAM-3,SITE-36,11.0
SCENARIO-23,TEAM-3,SITE-26,4.0
SCENARIO-23,TEAM-3,SITE-17,16.0
SCENARIO-23,TEAM-3,SITE-26,11.0
SCENARIO-23,TEAM-3,SITE-26,7.0
SCENARIO-23,TEAM-3,SITE-1,8.0
SCENARIO-23,TEAM-3,SITE-26,15.0
SCENARIO-23,TEAM-3,SITE-26,12.0
SCENARIO-23,TEAM-3,SITE-1,9.0
SCENARIO-23,TEAM-3,SITE-26,16.0
SCENARIO-23,TEAM-3,SITE-36,17.0
SCENARIO-23,TEAM-3,SITE-1,1.0
SCENARIO-23,TEAM-3,SITE-36,17.0
SCENARIO-23,TEAM-3,SITE-17,18.0
SCENARIO-23,TEAM-3,SITE-36,14.0
SCENARIO-23,TEAM-3,SITE-1,12.0
SCENARIO-23,TEAM-3,SITE-1,3.0
SCENARIO-23,TEAM-3,SITE-1,12.0
SCENARIO-23,TEAM-3,SITE-26,11.0
SCENARIO-23,TEAM-3,SITE-1,15.0
SCENARIO-24,TEAM-3,SITE-17,8.0
SCENARIO-24,TEAM-3,SITE-26,1.0
SCENARIO-24,TEAM-3,SITE-26,6.0
SCENARIO-24,TEAM-3,SITE-36,18.0
SCENARIO-24,TEAM-3,SITE-26,9.0
SCENARIO-24,TEAM-3,SITE-26,6.0
SCENARIO-24,TEAM-3,SITE-17,16.0
SCENARIO-24,TEAM-3,SITE-26,16.0
SCENARIO-24,TEAM-3,SITE-17,12.0
SCENARIO-24,TEAM-3,SITE-1,6.0
SCENARIO-24,TEAM-3,SITE-17,18.0
SCENARIO-24,TEAM-3,SITE-17,10.0
SCENARIO-24,TEAM-3,SITE-1,7.0
SCENARIO-24,TEAM-3,SITE-17,18.0
SCENARIO-24,TEAM-3,SITE-36,17.0
SCENARIO-24,TEAM-3,SITE-36,11.0
SCENARIO-24,TEAM-3,SITE-1,5.0
SCENARIO-24,TEAM-3,SITE-26,4.0
SCENARIO-24,TEAM-3,SITE-26,10.0
SCENARIO-24,TEAM-3,SITE-1,18.0
SCENARIO-24,TEAM-3,SITE-1,1.0
SCENARIO-24,TEAM-3,SITE-26,18.0
SCENARIO-24,TEAM-3,SITE-1,11.0
SCENARIO-24,TEAM-3,SITE-1,5.0
SCENARIO-24,TEAM-3,SITE-1,20.0
SCENARIO-24,TEAM-3,SITE-26,9.0
SCENARIO-24,TEAM-3,SITE-36,15.0
SCENARIO-24,TEAM-3,SITE-36,0.9999999999999982
SCENARIO-24,TEAM-3,SITE-36,19.0
SCENARIO-24,TEAM-3,SITE-1,13.0
SCENARIO-24,TEAM-3,SITE-17,4.0
SCENARIO-24,TEAM-3,SITE-17,14.0
SCENARIO-24,TEAM-3,SITE-1,4.0
SCENARIO-24,TEAM-3,SITE-1,10.0
SCENARIO-24,TEAM-3,SITE-26,15.0
SCENARIO-24,TEAM-3,SITE-36,19.0
SCENARIO-24,TEAM-3,SITE-26,6.0
SCENARIO-25,TEAM-3,SITE-36,17.0
SCENARIO-25,TEAM-3,SITE-26,13.0
SCENARIO-25,TEAM-3,SITE-26,16.0
SCENARIO-25,TEAM-3,SITE-17,20.0
SCENARIO-25,TEAM-3,SITE-17,5.0
SCENARIO-25,TEAM-3,SITE-1,18.0
SCENARIO-25,TEAM-3,SITE-1,3.0
SCENARIO-25,TEAM-3,SITE-36,16.0
SCENARIO-25,TEAM-3,SITE-17,20.0
SCENARIO-25,TEAM-3,SITE-1,17.0
SCENARIO-25,TEAM-3,SITE-1,17.0
SCENARIO-25,TEAM-3,SITE-1,12.0
SCENARIO-25,TEAM-3,SITE-36,13.0
SCENARIO-25,TEAM-3,SITE-17,8.0
SCENARIO-25,TEAM-3,SITE-1,13.0
SCENARIO-25,TEAM-3,SITE-26,8.0
SCENARIO-25,TEAM-3,SITE-1,8.0
SCENARIO-25,TEAM-3,SITE-36,16.0
SCENARIO-25,TEAM-3,SITE-17,17.0
SCENARIO-25,TEAM-3,SITE-26,10.0
SCENARIO-25,TEAM-3,SITE-26,10.0
SCENARIO-25,TEAM-3,SITE-26,13.0
SCENARIO-25,TEAM-3,SITE-36,16.0
SCENARIO-25,TEAM-3,SITE-26,18.0
SCENARIO-25,TEAM-3,SITE-1,11.0
SCENARIO-25,TEAM-3,SITE-1,1.0
SCENARIO-25,TEAM-3,SITE-36,5.999999999999998
SCENARIO-25,TEAM-3,SITE-17,19.0
SCENARIO-25,TEAM-3,SITE-26,7.0
SCENARIO-25,TEAM-3,SITE-17,11.0
SCENARIO-25,TEAM-3,SITE-36,16.0
SCENARIO-25,TEAM-3,SITE-26,5.0
SCENARIO-26,TEAM-3,SITE-1,6.0
SCENARIO-26,TEAM-3,SITE-36,20.0
SCENARIO-26,TEAM-3,SITE-36,20.0
SCENARIO-26,TEAM-3,SITE-26,15.0
SCENARIO-26,TEAM-3,SITE-1,7.0
SCENARIO-26,TEAM-3,SITE-36,18.0
SCENARIO-26,TEAM-3,SITE-17,8.0
SCENARIO-26,TEAM-3,SITE-17,18.0
SCENARIO-26,TEAM-3,SITE-17,14.0
SCENARIO-26,TEAM-3,SITE-17,14.0
SCENARIO-26,TEAM-3,SITE-36,16.0
SCENARIO-26,TEAM-3,SITE-26,3.0
SCENARIO-26,TEAM-3,SITE-26,6.0
SCENARIO-26,TEAM-3,SITE-26,5.0
SCENARIO-26,TEAM-3,SITE-26,13.0
SCENARIO-26,TEAM-3,SITE-17,20.0
SCENARIO-26,TEAM-3,SITE-26,8.0
SCENARIO-26,TEAM-3,SITE-1,8.0
SCENARIO-26,TEAM-3,SITE-1,13.0
SCENARIO-26,TEAM-3,SITE-1,11.0
SCENARIO-26,TEAM-3,SITE-26,19.0
SCENARIO-26,TEAM-3,SITE-1,10.0
SCENARIO-26,TEAM-3,SITE-26,2.0
SCENARIO-26,TEAM-3,SITE-26,9.0
SCENARIO-26,TEAM-3,SITE-17,6.0
SCENARIO-26,TEAM-3,SITE-1,12.0
SCENARIO-26,TEAM-3,SITE-36,5.999999999999998
SCENARIO-26,TEAM-3,SITE-36,20.0
SCENARIO-26,TEAM-3,SITE-17,20.0
SCENARIO-26,TEAM-3,SITE-26,2.0
SCENARIO-26,TEAM-3,SITE-1,1.0
SCENARIO-26,TEAM-3,SITE-1,18.0
SCENARIO-26,TEAM-3,SITE-1,14.0
SCENARIO-26,TEAM-3,SITE-26,18.0
SCENARIO-27,TEAM-3,SITE-1,4.0
SCENARIO-27,TEAM-3,SITE-26,18.0
SCENARIO-27,TEAM-3,SITE-26,8.0
SCENARIO-27,TEAM-3,SITE-26,10.0
SCENARIO-27,TEAM-3,SITE-26,12.0
SCENARIO-27,TEAM-3,SITE-1,15.0
SCENARIO-27,TEAM-3,SITE-36,16.0
SCENARIO-27,TEAM-3,SITE-17,18.0
SCENARIO-27,TEAM-3,SITE-1,11.0
SCENARIO-27,TEAM-3,SITE-17,2.0
SCENARIO-27,TEAM-3,SITE-36,17.0
SCENARIO-27,TEAM-3,SITE-17,15.0
SCENARIO-27,TEAM-3,SITE-26,10.0
SCENARIO-27,TEAM-3,SITE-1,10.0
SCENARIO-27,TEAM-3,SITE-1,12.0
SCENARIO-27,TEAM-3,SITE-36,20.0
SCENARIO-27,TEAM-3,SITE-17,8.0
SCENARIO-27,TEAM-3,SITE-1,13.0
SCENARIO-27,TEAM-3,SITE-26,4.0
SCENARIO-27,TEAM-3,SITE-26,16.0
SCENARIO-27,TEAM-3,SITE-26,4.0
SCENARIO-27,TEAM-3,SITE-36,16.0
SCENARIO-27,TEAM-3,SITE-36,4.0
SCENARIO-27,TEAM-3,SITE-1,4.0
SCENARIO-27,TEAM-3,SITE-17,15.0
SCENARIO-27,TEAM-3,SITE-1,19.0
SCENARIO-27,TEAM-3,SITE-36,16.0
SCENARIO-27,TEAM-3,SITE-17,17.0
SCENARIO-27,TEAM-3,SITE-17,20.0
SCENARIO-27,TEAM-3,SITE-1,12.0
SCENARIO-27,TEAM-3,SITE-17,5.0
SCENARIO-27,TEAM-3,SITE-36,11.0
SCENARIO-27,TEAM-3,SITE-26,18.0
SCENARIO-28,TEAM-3,SITE-1,2.0
SCENARIO-28,TEAM-3,SITE-26,17.0
SCENARIO-28,TEAM-3,SITE-26,5.0
SCENARIO-28,TEAM-3,SITE-17,8.0
SCENARIO-28,TEAM-3,SITE-17,8.0
SCENARIO-28,TEAM-3,SITE-1,8.0
SCENARIO-28,TEAM-3,SITE-1,8.0
SCENARIO-28,TEAM-3,SITE-17,15.0
SCENARIO-28,TEAM-3,SITE-1,14.0
SCENARIO-28,TEAM-3,SITE-1,14.0
SCENARIO-28,TEAM-3,SITE-17,17.0
SCENARIO-28,TEAM-3,SITE-1,1.0
SCENARIO-28,TEAM-3,SITE-36,20.0
SCENARIO-28,TEAM-3,SITE-36,3.9999999999999964
SCENARIO-28,TEAM-3,SITE-26,20.0
SCENARIO-28,TEAM-3,SITE-36,16.0
SCENARIO-28,TEAM-3,SITE-26,10.0
SCENARIO-28,TEAM-3,SITE-36,20.0
SCENARIO-28,TEAM-3,SITE-1,14.0
SCENARIO-28,TEAM-3,SITE-1,19.0
SCENARIO-28,TEAM-3,SITE-1,6.0
SCENARIO-28,TEAM-3,SITE-1,14.0
SCENARIO-28,TEAM-3,SITE-17,16.0
SCENARIO-28,TEAM-3,SITE-36,20.0
SCENARIO-28,TEAM-3,SITE-36,4.0
SCENARIO-28,TEAM-3,SITE-26,15.0
SCENARIO-28,TEAM-3,SITE-17,17.0
SCENARIO-28,TEAM-3,SITE-36,16.0
SCENARIO-28,TEAM-3,SITE-26,2.0
SCENARIO-28,TEAM-3,SITE-26,13.0
SCENARIO-28,TEAM-3,SITE-17,19.0
SCENARIO-28,TEAM-3,SITE-26,18.0
SCENARIO-29,TEAM-3,SITE-17,14.0
SCENARIO-29,TEAM-3,SITE-36,10.0
SCENARIO-29,TEAM-3,SITE-26,12.0
SCENARIO-29,TEAM-3,SITE-36,16.0
SCENARIO-29,TEAM-3,SITE-1,11.0
SCENARIO-29,TEAM-3,SITE-26,20.0
SCENARIO-29,TEAM-3,SITE-17,10.0
SCENARIO-29,TEAM-3,SITE-17,5.0
SCENARIO-29,TEAM-3,SITE-17,10.0
SCENARIO-29,TEAM-3,SITE-17,15.0
SCENARIO-29,TEAM-3,SITE-1,1.0
SCENARIO-29,TEAM-3,SITE-36,13.0
SCENARIO-29,TEAM-3,SITE-26,20.0
SCENARIO-29,TEAM-3,SITE-1,1.0
SCENARIO-29,TEAM-3,SITE-36,12.0
SCENARIO-29,TEAM-3,SITE-1,1.0
SCENARIO-29,TEAM-3,SITE-1,19.0
SCENARIO-29,TEAM-3,SITE-26,11.0
SCENARIO-29,TEAM-3,SITE-26,2.0
SCENARIO-29,TEAM-3,SITE-17,13.0
SCENARIO-29,TEAM-3,SITE-1,14.0
SCENARIO-29,TEAM-3,SITE-1,11.0
SCENARIO-29,TEAM-3,SITE-17,19.0
SCENARIO-29,TEAM-3,SITE-26,19.0
SCENARIO-29,TEAM-3,SITE-36,8.0
SCENARIO-29,TEAM-3,SITE-36,9.0
SCENARIO-29,TEAM-3,SITE-36,10.999999999999998
SCENARIO-29,TEAM-3,SITE-17,14.0
SCENARIO-29,TEAM-3,SITE-36,13.0
SCENARIO-29,TEAM-3,SITE-1,5.0
SCENARIO-29,TEAM-3,SITE-1,14.0
SCENARIO-29,TEAM-3,SITE-36,8.0
SCENARIO-29,TEAM-3,SITE-1,12.0
SCENARIO-29,TEAM-3,SITE-26,2.0
SCENARIO-29,TEAM-3,SITE-1,11.0
SCENARIO-29,TEAM-3,SITE-26,3.0
SCENARIO-29,TEAM-3,SITE-26,11.0
SCENARIO-30,TEAM-3,SITE-26,5.0
SCENARIO-30,TEAM-3,SITE-36,5.999999999999998
SCENARIO-30,TEAM-3,SITE-26,19.0
SCENARIO-30,TEAM-3,SITE-17,20.0
SCENARIO-30,TEAM-3,SITE-17,10.0
SCENARIO-30,TEAM-3,SITE-36,14.0
SCENARIO-30,TEAM-3,SITE-17,17.0
SCENARIO-30,TEAM-3,SITE-1,15.0
SCENARIO-30,TEAM-3,SITE-17,15.0
SCENARIO-30,TEAM-3,SITE-1,2.0
SCENARIO-30,TEAM-3,SITE-1,17.0
SCENARIO-30,TEAM-3,SITE-1,12.0
SCENARIO-30,TEAM-3,SITE-1,8.0
SCENARIO-30,TEAM-3,SITE-36,20.0
SCENARIO-30,TEAM-3,SITE-26,16.0
SCENARIO-30,TEAM-3,SITE-26,3.0
SCENARIO-30,TEAM-3,SITE-26,2.0
SCENARIO-30,TEAM-3,SITE-36,10.0
SCENARIO-30,TEAM-3,SITE-1,11.0
SCENARIO-30,TEAM-3,SITE-1,3.0
SCENARIO-30,TEAM-3,SITE-1,15.0
SCENARIO-30,TEAM-3,SITE-26,1.0
SCENARIO-30,TEAM-3,SITE-36,4.0
SCENARIO-30,TEAM-3,SITE-1,16.0
